image_id,class,width,height,x,y
bisturi91.txt,0,0.608984,0.49375,0.033594,0.481944
bisturi92.txt,0,0.6125,0.497222,0.1,0.472222
bisturi93.txt,0,0.607031,0.503472,0.1875,0.426389
bisturi94.txt,0,0.604688,0.505556,0.248437,0.372222
bisturi95.txt,0,0.602734,0.518056,0.316406,0.255556
bisturi96.txt,0,0.601953,0.520833,0.352344,0.15
bisturi97.txt,0,0.607031,0.526389,0.3625,0.058333
bisturi98.txt,0,0.608594,0.533333,0.340625,0.188889
bisturi99.txt,0,0.612109,0.534722,0.296094,0.297222
pinca1.txt,1,0.507031,0.652778,0.057813,0.5
pinca10.txt,1,0.546875,0.625694,0.31875,0.320833
pinca100.txt,1,0.504687,0.533333,0.04375,0.505556
pinca101.txt,1,0.502344,0.533333,0.104687,0.494444
pinca102.txt,1,0.508984,0.525694,0.233594,0.418056
pinca103.txt,1,0.516406,0.519444,0.340625,0.255556
pinca104.txt,1,0.514844,0.509028,0.38125,0.051389
pinca105.txt,1,0.514453,0.508333,0.355469,0.202778
pinca106.txt,1,0.496484,0.515972,0.035156,0.495833
pinca107.txt,1,0.494141,0.516667,0.152344,0.466667
pinca108.txt,1,0.485156,0.527778,0.296875,0.327778
pinca109.txt,1,0.479297,0.540278,0.364844,0.144444
pinca11.txt,1,0.503906,0.603472,0.378125,0.115278
pinca110.txt,1,0.480078,0.541667,0.360156,0.144444
pinca111.txt,1,0.485156,0.553472,0.28125,0.351389
pinca112.txt,1,0.499609,0.561111,0.091406,0.491667
pinca113.txt,1,0.503906,0.559722,0.160938,0.469444
pinca114.txt,1,0.512109,0.547917,0.314844,0.298611
pinca115.txt,1,0.514453,0.534028,0.372656,0.084722
pinca116.txt,1,0.514063,0.538889,0.35,0.205556
pinca117.txt,1,0.509375,0.529167,0.232812,0.422222
pinca118.txt,1,0.456641,0.66875,0.049219,0.501389
pinca119.txt,1,0.445312,0.674306,0.153125,0.468056
pinca12.txt,1,0.501562,0.556944,0.373437,0.141667
pinca120.txt,1,0.437109,0.678472,0.264844,0.379167
pinca121.txt,1,0.431641,0.688889,0.341406,0.238889
pinca122.txt,1,0.429688,0.698611,0.373437,0.091667
pinca123.txt,1,0.430078,0.6625,0.374219,0.108333
pinca124.txt,1,0.423828,0.639583,0.325781,0.279167
pinca125.txt,1,0.413281,0.621528,0.253125,0.395833
pinca126.txt,1,0.406641,0.6125,0.122656,0.486111
pinca127.txt,1,0.399219,0.614583,0.04375,0.509722
pinca128.txt,1,0.4,0.611806,0.21875,0.434722
pinca129.txt,1,0.402734,0.610417,0.305469,0.323611
pinca13.txt,1,0.501953,0.532639,0.335156,0.293056
pinca130.txt,1,0.405078,0.611806,0.369531,0.115278
pinca131.txt,1,0.45,0.583333,0.339063,0.25
pinca132.txt,1,0.447656,0.572917,0.279687,0.3625
pinca133.txt,1,0.442187,0.567361,0.192188,0.451389
pinca134.txt,1,0.504297,0.438194,0.046094,0.754167
pinca135.txt,1,0.505078,0.434722,0.160156,0.727778
pinca136.txt,1,0.499609,0.442361,0.302344,0.648611
pinca137.txt,1,0.492188,0.451389,0.453125,0.466667
pinca138.txt,1,0.485156,0.465972,0.520312,0.323611
pinca139.txt,1,0.482812,0.486111,0.557813,0.127778
pinca14.txt,1,0.4875,0.550694,0.245312,0.426389
pinca140.txt,1,0.482812,0.510417,0.542188,0.218056
pinca141.txt,1,0.465625,0.456944,0.489062,0.402778
pinca142.txt,1,0.477344,0.526389,0.378125,0.577778
pinca143.txt,1,0.429297,0.521528,0.207031,0.7125
pinca144.txt,1,0.414062,0.514583,0.151562,0.734722
pinca145.txt,1,0.423438,0.509028,0.360938,0.604167
pinca146.txt,1,0.43125,0.491667,0.534375,0.280556
pinca147.txt,1,0.430078,0.559722,0.563281,0.075
pinca148.txt,1,0.446875,0.632639,0.510938,0.356944
pinca149.txt,1,0.449609,0.568056,0.378906,0.583333
pinca15.txt,1,0.512109,0.604861,0.035156,0.498611
pinca150.txt,1,0.430859,0.552083,0.188281,0.718056
pinca151.txt,1,0.494922,0.516667,0.083594,0.741667
pinca152.txt,1,0.483984,0.518056,0.241406,0.688889
pinca153.txt,1,0.474219,0.525694,0.378125,0.573611
pinca154.txt,1,0.463672,0.534028,0.508594,0.368056
pinca155.txt,1,0.460156,0.543056,0.5625,0.077778
pinca156.txt,1,0.459766,0.536111,0.521094,0.319444
pinca157.txt,1,0.469531,0.571528,0.396875,0.568056
pinca158.txt,1,0.459375,0.540278,0.153125,0.736111
pinca159.txt,1,0.445703,0.538194,0.089844,0.751389
pinca16.txt,1,0.532031,0.605556,0.159375,0.466667
pinca160.txt,1,0.465234,0.527778,0.357031,0.602778
pinca161.txt,1,0.470703,0.515278,0.525781,0.325
pinca162.txt,1,0.469922,0.538194,0.563281,0.0625
pinca163.txt,1,0.455469,0.424306,0.514063,0.351389
pinca164.txt,1,0.471094,0.442361,0.40625,0.548611
pinca165.txt,1,0.447656,0.49375,0.079687,0.745833
pinca166.txt,1,0.426172,0.478472,0.307031,0.681944
pinca167.txt,1,0.425781,0.459722,0.520312,0.375
pinca168.txt,1,0.46875,0.410417,0.559375,0.106944
pinca169.txt,1,0.444922,0.373611,0.432031,0.561111
pinca17.txt,1,0.544141,0.592361,0.286719,0.345833
pinca170.txt,1,0.378516,0.474306,0.286719,0.684722
pinca171.txt,1,0.407813,0.471528,0.146875,0.740278
pinca172.txt,1,0.403516,0.472917,0.375781,0.620833
pinca173.txt,1,0.457031,0.45625,0.545313,0.276389
pinca174.txt,1,0.461328,0.343056,0.561719,0.125
pinca175.txt,1,0.421484,0.347917,0.510156,0.420833
pinca176.txt,1,0.450781,0.388889,0.334375,0.658333
pinca177.txt,1,0.426172,0.523611,0.050781,0.75
pinca178.txt,1,0.416016,0.530556,0.080469,0.747222
pinca179.txt,1,0.375781,0.533333,0.048437,0.744444
pinca18.txt,1,0.533984,0.566667,0.350781,0.216667
pinca180.txt,1,0.453125,0.499306,0.048437,0.506944
pinca181.txt,1,0.444922,0.4875,0.199219,0.472222
pinca182.txt,1,0.430469,0.445833,0.364062,0.208333
pinca183.txt,1,0.426562,0.499306,0.3375,0.293056
pinca184.txt,1,0.419922,0.494444,0.142969,0.491667
pinca185.txt,1,0.434766,0.488889,0.197656,0.466667
pinca186.txt,1,0.426172,0.492361,0.367969,0.1875
pinca187.txt,1,0.423047,0.482639,0.355469,0.245833
pinca188.txt,1,0.426172,0.477083,0.255469,0.420833
pinca189.txt,1,0.129297,0.463194,0.047656,0.509722
pinca19.txt,1,0.530469,0.527083,0.376563,0.0625
pinca190.txt,1,0.196094,0.465278,0.046875,0.516667
pinca191.txt,1,0.193359,0.454167,0.225781,0.447222
pinca192.txt,1,0.262891,0.452778,0.361719,0.227778
pinca193.txt,1,0.269141,0.469444,0.383594,0.063889
pinca194.txt,1,0.220313,0.498611,0.282813,0.388889
pinca195.txt,1,0.219141,0.491667,0.183594,0.480556
pinca196.txt,1,0.137891,0.483333,0.052344,0.508333
pinca197.txt,1,0.199219,0.538194,0.235938,0.434722
pinca198.txt,1,0.266016,0.515278,0.355469,0.222222
pinca199.txt,1,0.273438,0.447222,0.309375,0.344444
pinca2.txt,1,0.494922,0.65,0.153906,0.483333
pinca20.txt,1,0.505859,0.518056,0.353906,0.208333
pinca200.txt,1,0.234375,0.408333,0.139062,0.491667
pinca201.txt,1,0.895312,0.552778,0.05625,0.5
pinca202.txt,1,0.823828,0.527083,0.202344,0.451389
pinca203.txt,1,0.766797,0.497917,0.349219,0.245833
pinca204.txt,1,0.745313,0.519444,0.35625,0.230556
pinca205.txt,1,0.742578,0.520833,0.296094,0.361111
pinca206.txt,1,0.721484,0.501389,0.063281,0.502778
pinca207.txt,1,0.736719,0.514583,0.245312,0.418056
pinca208.txt,1,0.720703,0.455556,0.377344,0.077778
pinca209.txt,1,0.714063,0.229861,0.378125,0.068056
pinca21.txt,1,0.485938,0.515278,0.30625,0.327778
pinca210.txt,1,0.726172,0.684722,0.378906,0.083333
pinca211.txt,1,0.733594,0.600694,0.351562,0.245833
pinca212.txt,1,0.794922,0.477778,0.255469,0.408333
pinca213.txt,1,0.509766,0.433333,0.057031,0.508333
pinca214.txt,1,0.505859,0.454861,0.221094,0.426389
pinca215.txt,1,0.505469,0.463889,0.375,0.105556
pinca216.txt,1,0.497266,0.339583,0.380469,0.059722
pinca217.txt,1,0.503516,0.088194,0.380469,0.048611
pinca218.txt,1,0.471094,0.554167,0.34375,0.252778
pinca219.txt,1,0.471484,0.554167,0.264844,0.388889
pinca22.txt,1,0.495313,0.534722,0.195312,0.45
pinca220.txt,1,0.498047,0.56875,0.066406,0.509722
pinca221.txt,1,0.48125,0.563194,0.153125,0.484722
pinca222.txt,1,0.5,0.547222,0.298438,0.347222
pinca223.txt,1,0.502734,0.552083,0.380469,0.051389
pinca224.txt,1,0.475391,0.502778,0.330469,0.280556
pinca225.txt,1,0.120312,0.401389,0.03125,0.513889
pinca226.txt,1,0.196875,0.404861,0.039062,0.5125
pinca227.txt,1,0.210547,0.405556,0.233594,0.433333
pinca228.txt,1,0.269531,0.418056,0.379687,0.136111
pinca229.txt,1,0.278516,0.374306,0.388281,0.051389
pinca23.txt,1,0.463672,0.545833,0.121094,0.488889
pinca230.txt,1,0.274219,0.267361,0.3875,0.084722
pinca231.txt,1,0.3,0.093056,0.384375,0.047222
pinca232.txt,1,0.274609,0.474306,0.316406,0.320833
pinca233.txt,1,0.256641,0.500694,0.191406,0.454167
pinca234.txt,1,0.201172,0.538194,0.032031,0.515278
pinca235.txt,1,0.199219,0.606944,0.204688,0.444444
pinca236.txt,1,0.279687,0.7125,0.376563,0.102778
pinca237.txt,1,0.267578,0.659722,0.307031,0.322222
pinca238.txt,1,0.246094,0.620139,0.198437,0.445833
pinca239.txt,1,0.921875,0.413194,0.039062,0.498611
pinca24.txt,1,0.461719,0.547222,0.078125,0.505556
pinca240.txt,1,0.898828,0.323611,0.050781,0.5
pinca241.txt,1,0.853906,0.327083,0.16875,0.451389
pinca242.txt,1,0.788281,0.598611,0.304688,0.302778
pinca243.txt,1,0.764844,0.654167,0.360938,0.180556
pinca244.txt,1,0.792969,0.639583,0.209375,0.431944
pinca245.txt,1,0.852734,0.620833,0.142969,0.461111
pinca246.txt,1,0.842578,0.311806,0.124219,0.4875
pinca247.txt,1,0.922266,0.402778,0.035156,0.502778
pinca248.txt,1,0.902344,0.581944,0.06875,0.497222
pinca249.txt,1,0.828125,0.538194,0.235938,0.420833
pinca25.txt,1,0.472266,0.540278,0.224219,0.427778
pinca250.txt,1,0.773047,0.479861,0.358594,0.193056
pinca251.txt,1,0.763672,0.454167,0.366406,0.161111
pinca252.txt,1,0.751562,0.414583,0.289062,0.359722
pinca253.txt,1,0.741016,0.400694,0.182031,0.4625
pinca254.txt,1,0.498828,0.43125,0.050781,0.518056
pinca255.txt,1,0.459375,0.411111,0.159375,0.497222
pinca256.txt,1,0.460547,0.410417,0.310156,0.345833
pinca257.txt,1,0.466016,0.418056,0.374219,0.169444
pinca258.txt,1,0.465234,0.463194,0.383594,0.118056
pinca259.txt,1,0.464844,0.472917,0.334375,0.295833
pinca26.txt,1,0.483203,0.527778,0.339844,0.261111
pinca260.txt,1,0.464844,0.471528,0.220313,0.456944
pinca261.txt,1,0.482422,0.45625,0.071094,0.518056
pinca262.txt,1,0.482031,0.45625,0.217187,0.459722
pinca263.txt,1,0.478125,0.453472,0.317187,0.351389
pinca264.txt,1,0.478516,0.450694,0.375781,0.154167
pinca265.txt,1,0.476172,0.421528,0.375781,0.159722
pinca266.txt,1,0.472656,0.422917,0.207813,0.468056
pinca267.txt,1,0.466016,0.452778,0.041406,0.511111
pinca268.txt,1,0.461719,0.455556,0.154687,0.483333
pinca269.txt,1,0.448047,0.467361,0.277344,0.373611
pinca27.txt,1,0.480859,0.495139,0.374219,0.140278
pinca270.txt,1,0.442578,0.484722,0.364844,0.177778
pinca271.txt,1,0.4375,0.478472,0.382812,0.095833
pinca272.txt,1,0.442187,0.495833,0.335938,0.275
pinca273.txt,1,0.463281,0.522222,0.135937,0.491667
pinca274.txt,1,0.5,0.515972,0.20625,0.454167
pinca275.txt,1,0.513281,0.501389,0.378125,0.141667
pinca276.txt,1,0.492969,0.127778,0.382812,0.063889
pinca277.txt,1,0.511328,0.230556,0.352344,0.233333
pinca278.txt,1,0.532812,0.397222,0.14375,0.486111
pinca279.txt,1,0.123828,0.429861,0.053906,0.5125
pinca28.txt,1,0.482422,0.445833,0.371094,0.133333
pinca280.txt,1,0.201172,0.372222,0.232031,0.438889
pinca281.txt,1,0.286328,0.340278,0.380469,0.15
pinca282.txt,1,0.286328,0.45,0.371094,0.172222
pinca283.txt,1,0.288672,0.452778,0.253906,0.422222
pinca284.txt,1,0.283594,0.452778,0.076563,0.505556
pinca285.txt,1,0.298438,0.456944,0.175,0.483333
pinca286.txt,1,0.314844,0.452083,0.376563,0.193056
pinca287.txt,1,0.317578,0.419444,0.385156,0.122222
pinca288.txt,1,0.319531,0.413889,0.3125,0.35
pinca289.txt,1,0.319922,0.419444,0.163281,0.475
pinca29.txt,1,0.508203,0.518056,0.317969,0.305556
pinca290.txt,1,0.132812,0.407639,0.0375,0.509722
pinca291.txt,1,0.210547,0.423611,0.217969,0.444444
pinca292.txt,1,0.274609,0.420833,0.367969,0.197222
pinca293.txt,1,0.314453,0.423611,0.386719,0.061111
pinca294.txt,1,0.310547,0.424306,0.333594,0.284722
pinca295.txt,1,0.334766,0.444444,0.219531,0.436111
pinca296.txt,1,0.353125,0.454167,0.060938,0.513889
pinca297.txt,1,0.371484,0.447917,0.200781,0.448611
pinca298.txt,1,0.375391,0.434722,0.332031,0.286111
pinca299.txt,1,0.251172,0.498611,0.289844,0.347222
pinca3.txt,1,0.522656,0.628472,0.328125,0.3125
pinca30.txt,1,0.442969,0.539583,0.229687,0.418056
pinca300.txt,1,0.213281,0.446528,0.125,0.493056
pinca301.txt,1,0.915625,0.397222,0.067188,0.497222
pinca302.txt,1,0.842578,0.572222,0.146094,0.483333
pinca303.txt,1,0.786719,0.558333,0.335938,0.305556
pinca304.txt,1,0.750781,0.589583,0.376563,0.104167
pinca305.txt,1,0.774609,0.642361,0.307031,0.348611
pinca306.txt,1,0.867969,0.588194,0.053125,0.501389
pinca307.txt,1,0.8125,0.527778,0.220313,0.444444
pinca308.txt,1,0.754687,0.483333,0.364062,0.152778
pinca309.txt,1,0.75625,0.456944,0.317187,0.330556
pinca31.txt,1,0.476172,0.541667,0.033594,0.505556
pinca310.txt,1,0.889844,0.454167,0.046875,0.505556
pinca311.txt,1,0.863672,0.463194,0.100781,0.481944
pinca312.txt,1,0.823047,0.476389,0.241406,0.388889
pinca313.txt,1,0.742188,0.522917,0.353125,0.195833
pinca314.txt,1,0.730859,0.571528,0.374219,0.079167
pinca315.txt,1,0.748047,0.604167,0.342969,0.247222
pinca316.txt,1,0.765234,0.639583,0.216406,0.4375
pinca317.txt,1,0.83125,0.570833,0.032812,0.511111
pinca318.txt,1,0.804688,0.489583,0.276563,0.373611
pinca319.txt,1,0.735156,0.433333,0.382812,0.102778
pinca32.txt,1,0.473047,0.541667,0.142969,0.483333
pinca320.txt,1,0.736328,0.427778,0.322656,0.311111
pinca321.txt,1,0.850781,0.45,0.125,0.488889
pinca322.txt,1,0.515625,0.459028,0.057813,0.506944
pinca323.txt,1,0.485547,0.451389,0.178906,0.480556
pinca324.txt,1,0.478906,0.459722,0.367188,0.244444
pinca325.txt,1,0.480859,0.490972,0.382031,0.098611
pinca326.txt,1,0.473437,0.496528,0.279687,0.390278
pinca327.txt,1,0.472266,0.484722,0.072656,0.5
pinca328.txt,1,0.4875,0.485417,0.228125,0.440278
pinca329.txt,1,0.475391,0.481944,0.346094,0.227778
pinca33.txt,1,0.472656,0.546528,0.24375,0.404167
pinca330.txt,1,0.484766,0.458333,0.294531,0.375
pinca331.txt,1,0.490625,0.465972,0.057813,0.504167
pinca332.txt,1,0.472656,0.473611,0.296875,0.344444
pinca333.txt,1,0.469531,0.49375,0.34375,0.259722
pinca334.txt,1,0.482812,0.479861,0.160938,0.4375
pinca335.txt,1,0.515234,0.469444,0.192969,0.461111
pinca336.txt,1,0.526563,0.447917,0.359375,0.204167
pinca337.txt,1,0.534766,0.45,0.358594,0.208333
pinca338.txt,1,0.526172,0.432639,0.205469,0.451389
pinca339.txt,1,0.883984,0.483333,0.039844,0.5
pinca34.txt,1,0.474609,0.540278,0.342969,0.244444
pinca340.txt,1,0.832031,0.320833,0.190625,0.441667
pinca341.txt,1,0.753516,0.361111,0.355469,0.197222
pinca342.txt,1,0.742578,0.377778,0.372656,0.055556
pinca343.txt,1,0.752734,0.363889,0.360156,0.133333
pinca344.txt,1,0.784766,0.365278,0.252344,0.383333
pinca345.txt,1,0.78125,0.534722,0.145313,0.466667
pinca346.txt,1,0.838281,0.516667,0.20625,0.438889
pinca347.txt,1,0.741406,0.568056,0.379687,0.061111
pinca348.txt,1,0.759375,0.569444,0.303125,0.333333
pinca349.txt,1,0.698047,0.50625,0.180469,0.445833
pinca35.txt,1,0.505859,0.479167,0.382031,0.05
pinca350.txt,1,0.9,0.482639,0.057813,0.498611
pinca351.txt,1,0.761719,0.443056,0.273438,0.394444
pinca352.txt,1,0.767187,0.567361,0.348437,0.2375
pinca353.txt,1,0.749219,0.617361,0.376563,0.065278
pinca354.txt,1,0.764844,0.632639,0.279687,0.381944
pinca355.txt,1,0.789062,0.577778,0.142188,0.472222
pinca356.txt,1,0.855859,0.564583,0.152344,0.476389
pinca357.txt,1,0.774219,0.554861,0.342187,0.265278
pinca358.txt,1,0.751562,0.546528,0.378125,0.140278
pinca359.txt,1,0.777734,0.465972,0.317969,0.318056
pinca36.txt,1,0.497266,0.518056,0.347656,0.225
pinca360.txt,1,0.734375,0.413889,0.145313,0.486111
pinca361.txt,1,0.11875,0.465278,0.040625,0.502778
pinca362.txt,1,0.201562,0.441667,0.253125,0.411111
pinca363.txt,1,0.259375,0.441667,0.36875,0.191667
pinca364.txt,1,0.284375,0.416667,0.370313,0.188889
pinca365.txt,1,0.296484,0.425,0.244531,0.422222
pinca366.txt,1,0.250391,0.647917,0.277344,0.376389
pinca367.txt,1,0.286719,0.536806,0.30625,0.331944
pinca368.txt,1,0.276563,0.234722,0.328125,0.280556
pinca369.txt,1,0.114844,0.475,0.06875,0.502778
pinca37.txt,1,0.513281,0.575694,0.279687,0.359722
pinca370.txt,1,0.217969,0.385417,0.285937,0.393056
pinca371.txt,1,0.292969,0.420833,0.379687,0.113889
pinca372.txt,1,0.299609,0.458333,0.358594,0.233333
pinca373.txt,1,0.289844,0.454167,0.173438,0.480556
pinca374.txt,1,0.257031,0.350694,0.370313,0.220833
pinca375.txt,1,0.282031,0.328472,0.370313,0.168056
pinca376.txt,1,0.252734,0.292361,0.303906,0.348611
pinca377.txt,1,0.193359,0.593056,0.125781,0.497222
pinca378.txt,1,0.752344,0.384028,0.109375,0.4875
pinca379.txt,1,0.690625,0.356944,0.170312,0.483333
pinca38.txt,1,0.4625,0.55,0.103125,0.497222
pinca380.txt,1,0.625391,0.296528,0.314844,0.345833
pinca381.txt,1,0.604688,0.397917,0.38125,0.073611
pinca382.txt,1,0.596094,0.413889,0.295312,0.372222
pinca383.txt,1,0.592578,0.407639,0.116406,0.501389
pinca384.txt,1,0.607813,0.400694,0.157813,0.490278
pinca385.txt,1,0.471484,0.401389,0.297656,0.358333
pinca386.txt,1,0.594531,0.393056,0.38125,0.127778
pinca387.txt,1,0.541016,0.615278,0.380469,0.05
pinca388.txt,1,0.482031,0.611111,0.279687,0.358333
pinca389.txt,1,0.524609,0.513889,0.188281,0.463889
pinca39.txt,1,0.460938,0.554167,0.10625,0.497222
pinca390.txt,1,0.565234,0.492361,0.363281,0.198611
pinca391.txt,1,0.298438,0.234722,0.378125,0.125
pinca392.txt,1,0.294922,0.123611,0.380469,0.144444
pinca393.txt,1,0.371875,0.364583,0.329688,0.293056
pinca394.txt,1,0.417969,0.31875,0.070312,0.515278
pinca395.txt,1,0.558203,0.7875,0.347656,0.211111
pinca396.txt,1,0.615234,0.649306,0.272656,0.381944
pinca397.txt,1,0.4,0.695139,0.342187,0.248611
pinca398.txt,1,0.267578,0.640278,0.178906,0.461111
pinca399.txt,1,0.351172,0.557639,0.230469,0.420833
pinca4.txt,1,0.526953,0.629861,0.371094,0.1625
pinca40.txt,1,0.474609,0.542361,0.244531,0.4125
pinca400.txt,1,0.489062,0.525694,0.376563,0.134722
pinca401.txt,1,0.584766,0.3875,0.161719,0.477778
pinca402.txt,1,0.585156,0.348611,0.378125,0.108333
pinca403.txt,1,0.351172,0.345833,0.164844,0.475
pinca404.txt,1,0.548437,0.326389,0.220313,0.430556
pinca405.txt,1,0.474609,0.38125,0.149219,0.479167
pinca406.txt,1,0.396094,0.379861,0.376563,0.159722
pinca407.txt,1,0.478516,0.208333,0.341406,0.261111
pinca408.txt,1,0.485938,0.029861,0.3875,0.059722
pinca409.txt,1,0.374609,0.154167,0.313281,0.308333
pinca41.txt,1,0.482031,0.529167,0.345313,0.241667
pinca410.txt,1,0.373828,0.252778,0.363281,0.191667
pinca411.txt,1,0.546094,0.2875,0.264062,0.391667
pinca412.txt,1,0.451953,0.606944,0.063281,0.505556
pinca413.txt,1,0.388281,0.636111,0.03125,0.5
pinca414.txt,1,0.418359,0.586806,0.203906,0.448611
pinca415.txt,1,0.411328,0.576389,0.355469,0.222222
pinca416.txt,1,0.408984,0.588889,0.367969,0.175
pinca417.txt,1,0.419531,0.60625,0.282813,0.368056
pinca418.txt,1,0.430078,0.615278,0.146094,0.483333
pinca419.txt,1,0.442969,0.610417,0.242188,0.423611
pinca42.txt,1,0.487109,0.4875,0.382031,0.055556
pinca420.txt,1,0.528516,0.607639,0.383594,0.051389
pinca421.txt,1,0.520703,0.58125,0.321094,0.306944
pinca422.txt,1,0.360547,0.615278,0.063281,0.511111
pinca423.txt,1,0.373828,0.566667,0.267969,0.411111
pinca424.txt,1,0.385547,0.620833,0.392969,0.119444
pinca425.txt,1,0.374609,0.627778,0.289844,0.377778
pinca426.txt,1,0.463281,0.627778,0.16875,0.475
pinca427.txt,1,0.469141,0.622222,0.330469,0.305556
pinca428.txt,1,0.557031,0.595833,0.345313,0.272222
pinca429.txt,1,0.619531,0.377778,0.234375,0.438889
pinca43.txt,1,0.495313,0.5375,0.351562,0.213889
pinca430.txt,1,0.675,0.847917,0.332812,0.290278
pinca431.txt,1,0.653125,0.754861,0.373437,0.104167
pinca432.txt,1,0.466797,0.765278,0.149219,0.466667
pinca433.txt,1,0.349219,0.651389,0.198437,0.452778
pinca434.txt,1,0.273438,0.455556,0.385938,0.130556
pinca435.txt,1,0.234375,0.327778,0.329688,0.327778
pinca436.txt,1,0.283203,0.280556,0.207031,0.466667
pinca437.txt,1,0.266797,0.313889,0.378906,0.155556
pinca438.txt,1,0.243359,0.252778,0.372656,0.144444
pinca439.txt,1,0.316797,0.228472,0.233594,0.434722
pinca44.txt,1,0.473828,0.5,0.303906,0.333333
pinca440.txt,1,0.426953,0.349306,0.372656,0.1625
pinca441.txt,1,0.369922,0.5875,0.172656,0.461111
pinca442.txt,1,0.45,0.559722,0.384375,0.05
pinca443.txt,1,0.675391,0.658333,0.369531,0.122222
pinca444.txt,1,0.539844,0.711111,0.135937,0.477778
pinca445.txt,1,0.38125,0.698611,0.242188,0.408333
pinca446.txt,1,0.362891,0.621528,0.161719,0.479167
pinca447.txt,1,0.532031,0.43125,0.051562,0.509722
pinca448.txt,1,0.490234,0.776389,0.363281,0.163889
pinca449.txt,1,0.320703,0.50625,0.041406,0.518056
pinca45.txt,1,0.529688,0.559722,0.189063,0.45
pinca450.txt,1,0.462109,0.484722,0.382031,0.088889
pinca451.txt,1,0.617188,0.160417,0.325,0.304167
pinca452.txt,1,0.724219,0.3625,0.254687,0.408333
pinca453.txt,1,0.613281,0.601389,0.096875,0.502778
pinca454.txt,1,0.402344,0.55,0.296875,0.369444
pinca455.txt,1,0.191016,0.491667,0.338281,0.291667
pinca456.txt,1,0.560938,0.454861,0.310937,0.348611
pinca457.txt,1,0.378125,0.669444,0.2875,0.386111
pinca458.txt,1,0.378516,0.670139,0.285156,0.384722
pinca459.txt,1,0.685547,0.3375,0.371094,0.152778
pinca46.txt,1,0.51875,0.441667,0.10625,0.5
pinca460.txt,1,0.271875,0.288889,0.285937,0.369444
pinca461.txt,0,0.378516,0.578472,0.238281,0.370833
pinca461.txt,1,0.433984,0.476389,0.047656,0.522222
pinca462.txt,0,0.281641,0.385417,0.360156,0.084722
pinca462.txt,1,0.415625,0.429861,0.314063,0.343056
pinca463.txt,0,0.55625,0.488889,0.290625,0.294444
pinca463.txt,1,0.418359,0.430556,0.347656,0.275
pinca464.txt,0,0.493359,0.570139,0.213281,0.395833
pinca464.txt,1,0.421875,0.429861,0.317187,0.3375
pinca465.txt,0,0.733203,0.613194,0.352344,0.045833
pinca465.txt,1,0.494531,0.602083,0.378125,0.076389
pinca466.txt,1,0.570703,0.590278,0.377344,0.080556
pinca466.txt,0,0.644141,0.584722,0.344531,0.15
pinca467.txt,0,0.385938,0.545833,0.040625,0.475
pinca467.txt,1,0.494531,0.448611,0.35625,0.25
pinca468.txt,1,0.484375,0.464583,0.054688,0.506944
pinca468.txt,0,0.445312,0.551389,0.198437,0.408333
pinca469.txt,0,0.585156,0.547222,0.035937,0.477778
pinca469.txt,1,0.462109,0.469444,0.311719,0.316667
pinca47.txt,1,0.505469,0.454861,0.2125,0.451389
pinca470.txt,0,0.426953,0.343056,0.055469,0.477778
pinca470.txt,1,0.458594,0.473611,0.35,0.230556
pinca471.txt,0,0.322656,0.528472,0.348437,0.156944
pinca471.txt,1,0.467969,0.463194,0.171875,0.468056
pinca472.txt,0,0.315234,0.330556,0.239844,0.394444
pinca472.txt,1,0.284766,0.2375,0.360156,0.219444
pinca473.txt,1,0.473437,0.454861,0.05625,0.5125
pinca473.txt,2,0.376563,0.630556,0.390625,0.180556
pinca474.txt,2,0.457422,0.5625,0.242969,0.477778
pinca474.txt,1,0.428516,0.463194,0.358594,0.256944
pinca475.txt,2,0.404297,0.479167,0.217969,0.494444
pinca475.txt,1,0.429297,0.463889,0.358594,0.236111
pinca476.txt,2,0.338672,0.442361,0.277344,0.454167
pinca476.txt,1,0.428516,0.4625,0.367969,0.222222
pinca477.txt,1,0.441016,0.452083,0.180469,0.476389
pinca477.txt,2,0.408203,0.629861,0.385156,0.245833
pinca478.txt,2,0.613672,0.452778,0.388281,0.186111
pinca478.txt,1,0.583594,0.490972,0.314063,0.3375
pinca479.txt,2,0.667578,0.536111,0.364844,0.3
pinca479.txt,1,0.603516,0.577778,0.371094,0.102778
pinca48.txt,1,0.498437,0.478472,0.323438,0.320833
pinca480.txt,2,0.726953,0.454167,0.155469,0.516667
pinca480.txt,1,0.602734,0.577778,0.378906,0.072222
pinca481.txt,2,0.625,0.528472,0.385938,0.179167
pinca481.txt,1,0.474219,0.501389,0.140625,0.497222
pinca482.txt,2,0.557422,0.434028,0.380469,0.273611
pinca482.txt,1,0.544141,0.46875,0.089844,0.504167
pinca483.txt,2,0.31875,0.563889,0.378125,0.266667
pinca483.txt,1,0.448438,0.443056,0.046875,0.511111
pinca484.txt,1,0.500781,0.478472,0.321875,0.304167
pinca484.txt,2,0.485938,0.461111,0.332812,0.380556
pinca485.txt,2,0.489453,0.398611,0.347656,0.358333
pinca485.txt,1,0.541797,0.438889,0.077344,0.508333
pinca486.txt,2,0.517187,0.279861,0.3125,0.406944
pinca486.txt,1,0.541406,0.438889,0.076563,0.508333
pinca487.txt,2,0.769922,0.290278,0.305469,0.380556
pinca487.txt,1,0.723047,0.290278,0.203906,0.441667
